Popularidad;external_id;price;currency;price_per_sqm;expenses;location;neighborhood;province;total_area;covered_area;rooms;bedrooms;bathrooms;parking;publication_url;scraped_at
3191;58316987;430000;USD;3675;550000;Solís 300;Venice Tigre;Tigre;117;;4;3;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-4-ambientes-complejo-venice-58316987.html?n_src=Listado&n_pills=SUM&n_pg=108&n_pos=18;2026-02-10T14:41:01.702232
1412;58289552;80000;USD;1230;160000;Quintino Bocayuva 800;Boedo;Capital Federal;65;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-2-ambientes-reciclado-almagro-boedo-58289552.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=48&n_pos=11;2026-02-10T14:18:07.203705
1989;58306765;248000;USD;1227;;Chile 2400;Balvanera;Capital Federal;202;;6;5;3;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-hotel-6-amb-balvanera-estilo-patios-58306765.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=67&n_pos=29;2026-02-10T14:25:13.957996
1445;58310527;98000;USD;1225;185000;Riobamba 10;Congreso;Capital Federal;80;;10;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-3-ambientes-en-congreso-58310527.html?n_src=Listado&n_pg=49&n_pos=14;2026-02-10T14:18:28.155817
1951;58300463;88000;USD;1222;105000;AV SEGUROLA 900. Entre Belaustegui y Av juan b justo;Floresta;Capital Federal;72;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-2-amb-floresta-58300463.html?n_src=Listado&n_pills=Luminoso&n_pg=66&n_pos=17;2026-02-10T14:24:48.613931
2137;58307722;110000;USD;1222;250000;Avenida Gaona 4400;Floresta;Capital Federal;90;;4;3;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-4-ambientes-en-floresta-apto-credito-58307722.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=72&n_pos=27;2026-02-10T14:27:09.895483
1221;58289555;259900;USD;1220;;Ricardo Gutiérrez 3500;Villa del Parque;Capital Federal;213;;5;3;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-5-amb-venta-v-del-parque-lote-propio-cochera-58289555.html?n_src=Listado&n_pills=Terraza&n_pg=41&n_pos=27;2026-02-10T14:15:28.117720
2383;58313453;349900;USD;1219;350000;Quito al 4300;Almagro;Capital Federal;287;;8;3;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-almagro-58313453.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=81&n_pos=7;2026-02-10T14:30:27.860436
292;58297570;510000;USD;3695;700;Dr. René Favaloro 3400;Arboris La Horqueta;Victoria;138;;4;3;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta.-arboris-las-lomas.-doble-58297570.html?n_src=Listado&n_pills=Quincho&n_pg=10&n_pos=22;2026-02-10T14:56:18.299830
479;58282817;140000;USD;1217;220000;Av. Gaona al 1400;Caballito Norte;Caballito;115;;4;3;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-con-cochera-patio-balcon-y-parque-58282817.html?n_src=Listado&n_pg=16&n_pos=30;2026-02-10T14:06:06.472681
2557;58279735;190000;USD;1217;700000;Montevideo 700;San Nicolás;Capital Federal;156;;6;4;3;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-piso-zona-tribunales-58279735.html?n_src=Listado&n_pg=87&n_pos=1;2026-02-10T14:32:49.293103
1957;58305369;118000;USD;1216;28000;Sarachaga 5300;Villa Luro;Capital Federal;97;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-hermoso-ph-2-amb.-pc-room-patio-y-terraza-58305369.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=66&n_pos=23;2026-02-10T14:24:48.836166
2149;58295337;175000;USD;1215;200000;Juan B Alberdi 900;Caballito Sur;Caballito;144;;;;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-3-amb-caballito-c-dep-patio-y-cochera-58295337.html?n_src=Listado&n_pills=Pileta&n_pg=73&n_pos=11;2026-02-10T14:27:30.228975
1747;58300956;70000;USD;1206;200000;Avenida Avellaneda 2700;Flores;Capital Federal;58;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-depto-3-amb-en-venta-en-zona-com.-flores-a-refacc-58300956.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=59&n_pos=18;2026-02-10T14:22:07.579773
2451;58277928;205000;USD;1205;;Tinogasta 5600;Villa Real;Capital Federal;170;;4;3;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-duplex-4-ambientes-para-mejorar-muy-buena-ubicacion-58277928.html?n_src=Listado&n_pg=83&n_pos=15;2026-02-10T14:31:18.136819
1700;58264302;82000;USD;1205;360000;Virrey Cevallos 1200;Constitución;Capital Federal;68;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-depto-3-amb-con-balcon-58264302.html?n_src=Listado&n_pg=58&n_pos=1;2026-02-10T14:21:42.010470
711;58293893;200000;USD;1204;740000;Av Santa fe al 2100;Recoleta;Capital Federal;166;;5;4;4;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-compra-venta-alquiler-4-ambientes-dependencia-58293893.html?n_src=Listado&n_pills=Laundry&n_pg=24&n_pos=24;2026-02-10T14:09:05.340025
361;58264918;65000;USD;1203;227000;Tomas Liberti al 400;La Boca;Capital Federal;54;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-la-boca-dept-3-amb-54-m-sup2--balcon-y-apto-credito-58264918.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=13&n_pos=2;2026-02-10T14:04:53.564401
2046;58269845;98500;USD;1201;243920;Combate de los Pozos 1100;San Cristobal;Capital Federal;82;;4;2;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-4-amb-vista-abierta-en-san-cristobal-58269845.html?n_src=Listado&n_pills=SUM&n_pg=69&n_pos=26;2026-02-10T14:25:58.069614
1999;58289476;210000;USD;1200;;Guaminí 1500;Mataderos;Capital Federal;175;;3;2;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-venta-ph-3-amb-barrio-naon-sin-expensas-58289476.html?n_src=Listado&n_pills=Parrilla&n_pg=68&n_pos=9;2026-02-10T14:25:35.065800
1418;58272458;180000;USD;1200;500000;Uriburu 300;Balvanera;Capital Federal;150;;5;3;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-balvanera-capital-federal-58272458.html?n_src=Listado&n_pg=48&n_pos=17;2026-02-10T14:18:07.475074
815;58268461;360000;USD;1196;;Avenida Medrano 1100;Palermo;Capital Federal;301;;11;10;4;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-venta-ph-palermo-300-m-58268461.html?n_src=Listado&n_pills=Terraza&n_pg=28&n_pos=8;2026-02-10T14:10:31.255863
2900;58293820;225000;USD;3750;;Wyndham;Wyndham Condominios;Nordelta;60;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-de-2-amb-en-wyndham-nordelta-58293820.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=98&n_pos=17;2026-02-10T14:37:03.735852
98;58275777;140000;USD;1196;790000;Esmeralda al 1200;Retiro;Capital Federal;117;;4;3;3;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-retiro-caba-58275777.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=4&n_pos=9;2026-02-10T14:01:29.025461
216;58279609;1600000;USD;3764;1000000;Avenida Santa María de Las Conchas 4200;Albanueva;Rincón de Milberg;425;;6;4;4;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-propiedad-nautica-exclusiva-en-albanueva-58279609.html?n_src=Listado&n_pills=Pileta&n_pg=8&n_pos=6;2026-02-10T14:55:35.963929
1249;58268656;67000;USD;1196;90000;Chile 1800;Balvanera;Capital Federal;56;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-2-ambientes-balvanera-58268656.html?n_src=Listado&n_pills=Encargado&n_pg=42&n_pos=25;2026-02-10T14:15:49.289758
2426;58303288;370000;USD;1193;;Monroe 3100;Villa Urquiza;Capital Federal;310;;;3;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-departamento-ph-en-venta-en-coghlan-capital-federal-58303288.html?n_src=Listado&n_pg=82&n_pos=20;2026-02-10T14:30:53.416307
2491;58303940;370000;USD;1193;;Monroe 3100;Belgrano;Capital Federal;310;;;3;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-departamento-ph-en-venta-en-belgrano-capital-federal-58303940.html?n_src=Listado&n_pg=84&n_pos=25;2026-02-10T14:31:39.724402
2632;58303955;370000;USD;1193;;Monroe 3100;Coghlan;Capital Federal;310;;;3;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-departamento-ph-en-venta-en-belgrano-capital-federal-58303955.html?n_src=Listado&n_pg=89&n_pos=16;2026-02-10T14:33:35.437717
396;58303166;1890000;USD;3780;800000;ALBANUEVA AL RIO 0;Albanueva;Rincón de Milberg;500;;9;5;7;4;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-albanueva-rincon-de-milberg-tigre-58303166.html?n_src=Listado&n_pills=Pileta&n_pg=14&n_pos=6;2026-02-10T14:57:50.686021
498;58275391;105000;USD;1193;;Nazarre al 6100;Versalles;Capital Federal;88;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-ph-en-versalles-58275391.html?n_src=Listado&n_pills=Terraza&n_pg=17&n_pos=19;2026-02-10T14:06:29.888374
835;58295561;310000;USD;1192;;Cafayate 1115;Liniers;Capital Federal;260;;5;4;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-4-dorm.-2-cocheras-patio-y-terraza-58295561.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=28&n_pos=28;2026-02-10T14:10:32.034680
1149;58297593;310000;USD;1192;;Cafayate;Villa Luro;Capital Federal;260;;5;4;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-4-dorm.-3-banos-2-cocheras-patio-y-58297593.html?n_src=Listado&n_pills=Terraza&n_pg=39&n_pos=13;2026-02-10T14:14:38.908807
756;58264429;124000;USD;1192;213000;Constitucion 2200;San Cristobal;Capital Federal;104;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-depto-3-amb-muy-luminoso-parrilla-propia-pileta-58264429.html?n_src=Listado&n_pills=Terraza&n_pg=26&n_pos=9;2026-02-10T14:09:51.580246
79;58270731;510000;USD;1191;;Correa 4300;Saavedra;Capital Federal;428;;4;3;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-una-plata-c-gran-jardin-venta-en-saavedra-58270731.html?n_src=Listado&n_pills=Quincho&n_pg=3&n_pos=19;2026-02-10T14:53:53.264716
630;58298751;219000;USD;1190;;InclÁn 3800;Boedo;Capital Federal;184;;4;3;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-vta-casa-4-amb-patio-balcon-terraza-refaccionada.-58298751.html?n_src=Listado&n_pills=Terraza&n_pg=22&n_pos=1;2026-02-10T14:08:23.755350
11;58264814;145000;USD;1188;;Remedios Escalada de San Martin 500;Villa Crespo;Capital Federal;122;;3;2;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-ph-en-venta-3-ambientes-sin-expensas-con-balcon-y-58264814.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=1&n_pos=11;2026-02-10T14:00:29.194348
37;58298160;139000;USD;1188;;Franklin al 900;Caballito Norte;Caballito;117;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-ph-en-venta-58298160.html?n_src=Listado&n_pills=Luminoso&n_pg=2&n_pos=8;2026-02-10T14:00:49.632436
2912;58295818;380000;USD;3800;;Departamento en Venta en Yoo 2 dormitorios, Nordelta 100;Yoo Nordelta;Nordelta;100;;3;2;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-yoo-nordelta-nordelta-tigre-58295818.html?n_src=Listado&n_pills=SUM&n_pg=98&n_pos=29;2026-02-10T14:37:04.178420
220;58292530;1900000;USD;3800;;AVENIDA SANTA MARIA DE LAS CONCHAS 4249;Albanueva;Rincón de Milberg;500;;9;5;7;4;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-9-ambientes-5-dorm.-av-santa-maria-de-las-58292530.html?n_src=Listado&n_pills=Parrilla&n_pg=8&n_pos=10;2026-02-10T14:55:36.112897
1995;58276637;95000;USD;1187;67000;Chile 2300;Balvanera;Capital Federal;80;;4;3;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-4-ambientes-san-cristobal-balcon-58276637.html?n_src=Listado&n_pg=68&n_pos=5;2026-02-10T14:25:34.924595
2028;58282081;83000;USD;1185;;Avenida Pavón e/ Mathueu y Pichincha;San Cristobal;Capital Federal;70;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-ph-en-venta-1-dormitorio-1-bano-san-cristobal-58282081.html?n_src=Listado&n_pills=Luminoso&n_pg=69&n_pos=8;2026-02-10T14:25:57.349225
948;58272206;180000;USD;1184;;Zuviría 2100;Flores;Capital Federal;152;;4;3;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-venta-ph-4-ambientes-flores-patio-terraza-exc-esta-58272206.html?n_src=Listado&n_pills=Terraza&n_pg=32&n_pos=21;2026-02-10T14:12:05.347054
952;58277447;215000;USD;1181;;Baradero 0;Floresta;Capital Federal;182;;4;3;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-duplex-4-amb-patio-2-coch-permuta-floresta-58277447.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=32&n_pos=25;2026-02-10T14:12:05.491935
3075;58318195;295000;USD;1180;;Las Tunas 11089;Liniers;Capital Federal;250;;5;4;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-sobre-lote-de-10x13-exc.-ubicacion-58318195.html?n_src=Listado&n_pills=Parrilla&n_pg=104&n_pos=20;2026-02-10T14:39:28.601730
1699;58290166;270000;USD;3857;490000;Cosme Becar 0;Ayres de San Isidro;San Isidro;70;;3;2;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-3-amb-con-coch-baul-piscina-gym-58290166.html?n_src=Listado&n_pills=SUM&n_pg=57&n_pos=30;2026-02-10T14:21:23.122835
759;58266828;170000;USD;1180;160000;Tte Gral Eustaquio Frías al 400 Con Cochera;Villa Crespo;Capital Federal;144;;3;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-tres-ambientes-gran-terraza-villa-58266828.html?n_src=Listado&n_pills=Terraza&n_pg=26&n_pos=12;2026-02-10T14:09:51.688823
1499;58278581;85000;USD;1180;35000;Constitución al 3100;San Cristobal;Capital Federal;72;;4;3;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-ph-en-san-cristobal-58278581.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=51&n_pos=9;2026-02-10T14:19:07.810073
344;58271303;375000;USD;1179;;Pasaje Salto 4800;Saavedra;Capital Federal;318;;5;4;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-5-ambientes-con-jardin-en-saavedra-58271303.html?n_src=Listado&n_pills=Pileta&n_pg=12&n_pos=15;2026-02-10T14:04:31.237300
163;58296790;125000;USD;1179;;Allende al 3200;Villa Devoto;Capital Federal;106;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-venta-ph-devoto-3amb-106-m-sup2--patio-terraza-propia-58296790.html?n_src=Listado&n_pills=Terraza&n_pg=6&n_pos=14;2026-02-10T14:02:12.885030
840;58310041;79000;USD;1179;60000;Hidalgo 800;Caballito;Capital Federal;67;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-3-amplios-ambientes-lavadero-58310041.html?n_src=Listado&n_pills=Encargado&n_pg=29&n_pos=3;2026-02-10T14:10:54.462144
904;58296791;125000;USD;1179;;Allende al 3200;Villa Devoto;Capital Federal;106;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-ph-devoto-3amb-106-m-sup2--patio-terraza-propia-58296791.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=31&n_pos=7;2026-02-10T14:11:40.564328
302;58279630;285000;USD;1177;;Victoriano E. Montes 4300;Saavedra;Capital Federal;242;;5;4;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-5-ambientes-en-saavedra-con-cochera-58279630.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=11&n_pos=3;2026-02-10T14:04:11.077930
1782;58268727;319000;USD;1177;;Doctor Luis Beláustegui 4400;Velez Sarsfield;Capital Federal;271;;5;4;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-5-amb-garage-jardin-apto-credito-58268727.html?n_src=Listado&n_pills=Terraza&n_pg=60&n_pos=23;2026-02-10T14:22:31.026485
141;58285552;240000;USD;1176;;Larsen al 3200;Villa Pueyrredón;Capital Federal;204;;5;4;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-venta-de-ph-5-ambientes-con-patio-y-terraza-en-villa-58285552.html?n_src=Listado&n_pills=Parrilla&n_pg=5&n_pos=22;2026-02-10T14:01:49.421467
982;58269718;200000;USD;1176;;Calle Estado Plurinacional de Bolivia 800;Flores;Capital Federal;170;;5;4;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-5-ambientes-flores-cochera-y-terraza.-58269718.html?n_src=Listado&n_pills=Parrilla&n_pg=33&n_pos=25;2026-02-10T14:12:26.458207
2017;58314205;235000;USD;1175;;Constancia Vigil al 500;Liniers;Capital Federal;200;;5;4;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-5-ambientes-liniers-58314205.html?n_src=Listado&n_pills=Terraza&n_pg=68&n_pos=27;2026-02-10T14:25:35.779143
2921;58295261;275000;USD;3928;;Departamento en Venta y Alquiler Wyndham Loft 1 dormitorio, Nordelta 100;Wyndham Loft;Nordelta;70;;1;1;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-wyndham-loft-nordelta-tigre-58295261.html?n_src=Listado&n_pills=Terraza&n_pg=99&n_pos=8;2026-02-10T14:37:27.327723
794;58266081;95000;USD;1172;62500;Quirno al 100;Flores;Capital Federal;81;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-2-ambientes-en-planta-baja-en-58266081.html?n_src=Listado&n_pills=Luminoso&n_pg=27&n_pos=17;2026-02-10T14:10:11.698591
2183;58297266;295000;USD;3933;500000;Juan José Díaz al 800;San Isidro;GBA Norte;75;;3;2;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-impecable-3-ambientes-en-cassa-isidro-balcon-con-58297266.html?n_src=Listado&n_pills=Pileta&n_pg=74&n_pos=15;2026-02-10T14:27:50.793601
186;58290397;280000;USD;1171;;Sanabria 4600;Villa Devoto;Capital Federal;239;;5;4;3;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-5amb-con-jardin-y-terraza-en-devoto-58290397.html?n_src=Listado&n_pills=Terraza&n_pg=7&n_pos=7;2026-02-10T14:02:37.887574
604;58293660;480000;USD;1170;167000;Gorriti 5800;Palermo;Capital Federal;410;;4;3;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-de-4-ambientes-en-pleno-palermo-hollywood-con-58293660.html?n_src=Listado&n_pills=Parrilla&n_pg=21&n_pos=5;2026-02-10T14:08:01.088744
1567;58286252;77000;USD;1166;120000;Timoteo Gordillo 15;Liniers;Capital Federal;66;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-de-departamento-3-ambientes-en-liniers-58286252.html?n_src=Listado&n_pills=Encargado&n_pg=53&n_pos=17;2026-02-10T14:19:49.809129
2109;58270768;98000;USD;1166;130000;Avenida Avellaneda 4300;Velez Sarsfield;Capital Federal;84;;4;3;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-4-ambientes-floresta-58270768.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=71&n_pos=29;2026-02-10T14:26:45.018017
2847;58278033;260000;USD;3939;125000;9 de Julio al 1200;San Fernando;San Fernando;66;;3;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-s.-fer.-vias-centro-58278033.html?n_src=Listado&n_pg=96&n_pos=24;2026-02-10T14:36:19.360821
2906;58318127;98000;USD;1166;;Agustín de Vedia 2200;Parque Chacabuco;Capital Federal;84;;4;3;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-oportunidad-todo-verde!-departamento-con-84-m-sup2--y-58318127.html?n_src=Listado&n_pg=98&n_pos=23;2026-02-10T14:37:03.962967
2588;58312668;449900;USD;3946;;Sturiza al 600;Olivos;Vicente López;114;;4;3;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-olivos-de-4-ambientes-con-cochera-58312668.html?n_src=Listado&n_pills=Encargado&n_pg=88&n_pos=2;2026-02-10T14:33:14.725359
2104;58269746;290000;USD;1164;;Monte 5700;Mataderos;Capital Federal;249;;5;4;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-lote-propio-5-ambientes-y-cochera-mataderos-58269746.html?n_src=Listado&n_pills=Terraza&n_pg=71&n_pos=24;2026-02-10T14:26:44.838936
2811;58313620;85000;USD;1164;;Chivilcoy;Floresta Norte;Floresta;73;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-chivilcoy-1000-ph-2-ambientes-con-patio-entrada-58313620.html?n_src=Listado&n_pg=95&n_pos=18;2026-02-10T14:35:54.110851
3177;58318748;170000;USD;1164;160000;Oliden 800;Liniers;Capital Federal;146;;4;3;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-ph-4-ambientes-con-terraza-58318748.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=108&n_pos=4;2026-02-10T14:41:01.128926
354;58271309;280000;USD;1161;;Baldomero Fernández Moreno 3120;Flores;Capital Federal;241;;5;4;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-flores-58271309.html?n_src=Listado&n_pills=Parrilla&n_pg=12&n_pos=25;2026-02-10T14:04:31.657594
1189;58263199;61400;USD;1158;166000;Tomás Liberti al 1100;Barracas;Capital Federal;53;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-amplio-departamento-de-2-ambientes-al-frente-con-58263199.html?n_src=Listado&n_pills=Encargado&n_pg=40&n_pos=23;2026-02-10T14:15:04.126578
1443;58260167;59000;USD;1156;70000;Avenida Juan de Garay 1200;Constitución;Capital Federal;51;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-3-amb-a-1-cdra-de-estacion-y-universidades-58260167.html?n_src=Listado&n_pg=49&n_pos=12;2026-02-10T14:18:28.083330
